"ClientID","Line","LayerNumber","CarrierNumber","Attachment","Limit","Capacity","Premium","PPM","Weight","LayerAttachment","LayerLimit","LayerCapacity","LayerPremium","Relativity","SIC.Code"
371,"XS",7,2,7.5e+07,12500000,87500000,244625,19570,0.5,7.5e+07,2.5e+07,1e+08,484500,0.86133,7999
371,"XS",8,1,1e+08,2.5e+07,1.25e+08,3e+05,12000,1,1e+08,2.5e+07,1.25e+08,3e+05,0.6192,7999
371,"XS",9,1,1.25e+08,1.5e+07,1.4e+08,170000,11333,0.2,1.25e+08,7.5e+07,2e+08,849990,0.94443,7999
371,"XS",9,2,1.25e+08,5e+06,1.3e+08,56665,11333,0.067,1.25e+08,7.5e+07,2e+08,849990,0.94443,7999
371,"XS",9,3,1.25e+08,1.5e+07,1.4e+08,170000,11333,0.2,1.25e+08,7.5e+07,2e+08,849990,0.94443,7999
371,"XS",9,4,1.25e+08,2.5e+07,1.5e+08,283325,11333,0.333,1.25e+08,7.5e+07,2e+08,849990,0.94443,7999
371,"XS",9,5,1.25e+08,1.5e+07,1.4e+08,170000,11333,0.2,1.25e+08,7.5e+07,2e+08,849990,0.94443,7999
373,"UM",0,1,2e+06,4e+06,6e+06,151500,37875,1,2e+06,4e+06,6e+06,151500,NA,6531
373,"XS",1,1,6e+06,4e+06,1e+07,338741,84685,1,6e+06,4e+06,1e+07,338741,2.23591,6531
376,"UM",0,1,NA,5e+06,5e+06,395036,79007,1,NA,5e+06,5e+06,395036,NA,NA
376,"XS",1,1,5e+06,5e+06,1e+07,251298,50260,1,5e+06,5e+06,1e+07,251298,0.63614,NA
376,"XS",2,1,1e+07,5e+06,1.5e+07,162812,32562,1,1e+07,5e+06,1.5e+07,162812,0.64788,NA
377,"UM",0,1,NA,5e+06,5e+06,1695000,339000,1,NA,5e+06,5e+06,1695000,NA,7521
377,"XS",1,1,5e+06,1e+07,1.5e+07,750000,75000,1,5e+06,1e+07,1.5e+07,750000,0.22124,7521
377,"XS",2,1,1.5e+07,1e+07,2.5e+07,378499,37850,1,1.5e+07,1e+07,2.5e+07,378499,0.50467,7521
377,"XS",3,1,2.5e+07,2e+07,4.5e+07,570000,28500,1,2.5e+07,2e+07,4.5e+07,570000,0.75297,7521
377,"XS",4,1,4.5e+07,12500000,57500000,179464,14357,0.5,4.5e+07,2.5e+07,7e+07,358927,0.50376,7521
377,"XS",4,2,4.5e+07,12500000,57500000,179463,14357,0.5,4.5e+07,2.5e+07,7e+07,358927,0.50376,7521
377,"XS",5,1,7e+07,1e+07,8e+07,110000,11000,1,7e+07,1e+07,8e+07,110000,0.76617,7521
377,"XS",6,1,8e+07,1e+07,9e+07,81000,8100,1,8e+07,1e+07,9e+07,81000,0.73636,7521
381,"UM",0,1,2e+06,1.5e+07,1.7e+07,121679,8112,1,2e+06,1.5e+07,1.7e+07,121679,NA,7389
381,"XS",1,1,1.5e+07,1e+07,2.5e+07,49288,4929,1,1.5e+07,1e+07,2.5e+07,49288,0.6076,7389
381,"XS",2,1,2.5e+07,2.5e+07,5e+07,78500,3140,1,2.5e+07,2.5e+07,5e+07,78500,0.63707,7389
381,"XS",3,1,5e+07,2.5e+07,7.5e+07,66500,2660,1,5e+07,2.5e+07,7.5e+07,66500,0.84713,7389
385,"UM",0,1,NA,1e+07,1e+07,116000,11600,1,NA,1e+07,1e+07,116000,NA,3317
385,"XS",1,1,1e+07,1e+07,2e+07,86000,8600,0.667,1e+07,1.5e+07,2.5e+07,129000,0.74138,3317
385,"XS",1,2,1e+07,5e+06,1.5e+07,43000,8600,0.333,1e+07,1.5e+07,2.5e+07,129000,0.74138,3317
385,"XS",2,1,2.5e+07,12500000,37500000,85322,6826,0.5,2.5e+07,2.5e+07,5e+07,170242,0.79182,3317
385,"XS",2,2,2.5e+07,12500000,37500000,84920,6794,0.5,2.5e+07,2.5e+07,5e+07,170242,0.79182,3317
388,"UM",0,1,NA,1e+07,1e+07,185865,18587,1,NA,1e+07,1e+07,185865,NA,7311
388,"XS",1,1,1e+07,1.5e+07,2.5e+07,121356,8090,1,1e+07,1.5e+07,2.5e+07,121356,0.43528,7311
388,"XS",2,1,2.5e+07,12500000,37500000,46000,3680,1,2.5e+07,12500000,37500000,46000,0.45486,7311
388,"XS",3,1,37500000,12500000,5e+07,46000,3680,1,37500000,12500000,5e+07,46000,1,7311
389,"UM",0,1,1e+06,5e+06,6e+06,701843,140369,1,1e+06,5e+06,6e+06,701843,NA,4213
389,"XS",1,1,5e+06,2e+06,7e+06,150000,75000,1,5e+06,2e+06,7e+06,150000,0.53431,4213
389,"XS",2,1,1e+07,3e+06,1.3e+07,112676,37559,0.231,1e+07,1.3e+07,2.3e+07,455628,0.46731,4213
389,"XS",2,2,1e+07,1e+07,2e+07,342952,34295,0.769,1e+07,1.3e+07,2.3e+07,455628,0.46731,4213
389,"XS",3,1,2.5e+07,5e+06,3e+07,126500,25300,0.5,2.5e+07,1e+07,3.5e+07,211500,0.60345,4213
389,"XS",3,2,2.5e+07,5e+06,3e+07,85000,17000,0.5,2.5e+07,1e+07,3.5e+07,211500,0.60345,4213
389,"XS",4,1,3e+07,5e+06,3.5e+07,68000,13600,1,3e+07,5e+06,3.5e+07,68000,0.64303,4213
391,"UM",0,1,NA,1.5e+07,1.5e+07,1683069,112205,1,NA,1.5e+07,1.5e+07,1683069,NA,2038
391,"XS",1,1,1.5e+07,1e+07,2.5e+07,766163,76616,1,1.5e+07,1e+07,2.5e+07,766163,0.68283,2038
391,"XS",2,1,2.5e+07,1.5e+07,4e+07,489000,32600,1,2.5e+07,1.5e+07,4e+07,489000,0.4255,2038
391,"XS",3,1,4e+07,1.5e+07,5.5e+07,358000,23867,1,4e+07,1.5e+07,5.5e+07,358000,0.73211,2038
391,"XS",4,1,5.5e+07,1.5e+07,7e+07,282330,18822,1,5.5e+07,1.5e+07,7e+07,282330,0.78863,2038
391,"XS",5,1,7e+07,1.5e+07,8.5e+07,228687,15246,1,7e+07,1.5e+07,8.5e+07,228687,0.81,2038
391,"XS",6,1,8.5e+07,1.5e+07,1e+08,210690,14046,1,8.5e+07,1.5e+07,1e+08,210690,0.9213,2038
391,"XS",7,1,1e+08,2.5e+07,1.25e+08,310567,12423,1,1e+08,2.5e+07,1.25e+08,310567,0.88443,2038
391,"XS",8,1,1.25e+08,1.5e+07,1.4e+08,175988,11733,1,1.25e+08,1.5e+07,1.4e+08,175988,0.94444,2038
391,"XS",9,1,1.4e+08,1e+07,1.5e+08,90000,9000,1,1.4e+08,1e+07,1.5e+08,90000,0.7671,2038
391,"XS",10,1,1.5e+08,1.5e+07,1.65e+08,126740,8449,1,1.5e+08,1.5e+07,1.65e+08,126740,0.93881,2038
391,"XS",11,1,1.65e+08,1e+07,1.75e+08,75000,7500,1,1.65e+08,1e+07,1.75e+08,75000,0.88764,2038
391,"XS",12,1,1.75e+08,1e+07,1.85e+08,79597,7960,0.2,1.75e+08,5e+07,2.25e+08,397988,1.0613,2038
391,"XS",12,2,1.75e+08,7500000,182500000,59698,7960,0.15,1.75e+08,5e+07,2.25e+08,397988,1.0613,2038
391,"XS",12,3,1.75e+08,2e+07,1.95e+08,159195,7960,0.4,1.75e+08,5e+07,2.25e+08,397988,1.0613,2038
391,"XS",12,4,1.75e+08,12500000,187500000,99498,7960,0.25,1.75e+08,5e+07,2.25e+08,397988,1.0613,2038
391,"XS",13,1,2.25e+08,3.5e+07,2.6e+08,269735,7707,1,2.25e+08,3.5e+07,2.6e+08,269735,0.96821,2038
394,"UM",0,1,1e+07,5e+06,1.5e+07,1236421,247284,1,1e+07,5e+06,1.5e+07,1236421,NA,9199
394,"XS",1,1,1.5e+07,5e+06,2e+07,330000,66000,1,1.5e+07,5e+06,2e+07,330000,0.2669,9199
395,"UM",0,1,5e+06,1e+07,1.5e+07,2700000,270000,1,5e+06,1e+07,1.5e+07,2700000,NA,8351
395,"XS",1,1,1e+07,5e+06,1.5e+07,1178500,235700,1,1e+07,5e+06,1.5e+07,1178500,0.87296,8351
395,"XS",2,1,1.5e+07,1e+07,2.5e+07,1873800,187380,1,1.5e+07,1e+07,2.5e+07,1873800,0.79499,8351
395,"XS",3,1,2.5e+07,5e+06,3e+07,818715,163743,1,2.5e+07,5e+06,3e+07,818715,0.87386,8351
395,"XS",4,1,3e+07,1e+07,4e+07,1200000,120000,1,3e+07,1e+07,4e+07,1200000,0.73286,8351
395,"XS",5,1,4e+07,5e+06,4.5e+07,516000,103200,1,4e+07,5e+06,4.5e+07,516000,0.86,8351
395,"XS",6,1,4.5e+07,5e+06,5e+07,563500,112700,1,4.5e+07,5e+06,5e+07,563500,1.09205,8351
395,"XS",7,1,5e+07,5e+06,5.5e+07,502737,100547,1,5e+07,5e+06,5.5e+07,502737,0.89217,8351
395,"XS",8,1,5.5e+07,1e+07,6.5e+07,896844,89684,1,5.5e+07,1e+07,6.5e+07,896844,0.89196,8351
395,"XS",9,1,6.5e+07,2500000,67500000,207777,83111,1,6.5e+07,2500000,67500000,207777,0.9267,8351
395,"XS",10,1,67500000,1e+07,77500000,834937,83494,1,67500000,1e+07,77500000,834937,1.00461,8351
395,"XS",11,1,77500000,1.5e+07,92500000,1090310,72687,1,77500000,1.5e+07,92500000,1090310,0.87057,8351
395,"XS",12,1,92500000,7500000,1e+08,543281,72437,1,92500000,7500000,1e+08,543281,0.99656,8351
396,"UM",0,1,NA,2e+06,2e+06,725750,362875,1,NA,2e+06,2e+06,725750,NA,9199
396,"XS",1,1,2e+06,3e+06,5e+06,1050000,350000,1,2e+06,3e+06,5e+06,1050000,0.96452,9199
397,"UM",0,1,2e+06,1e+07,1.2e+07,161600,16160,1,2e+06,1e+07,1.2e+07,161600,NA,NA
397,"XS",1,1,1e+07,1.5e+07,2.5e+07,120000,8000,1,1e+07,1.5e+07,2.5e+07,120000,0.49505,NA
397,"XS",2,1,2.5e+07,1e+07,3.5e+07,58580,5858,1,2.5e+07,1e+07,3.5e+07,58580,0.73225,NA
397,"XS",3,1,3.5e+07,2.5e+07,6e+07,58925,2357,0.5,3.5e+07,5e+07,8.5e+07,117850,0.40236,NA
397,"XS",3,2,3.5e+07,2.5e+07,6e+07,58925,2357,0.5,3.5e+07,5e+07,8.5e+07,117850,0.40236,NA
397,"XS",4,1,8.5e+07,2.5e+07,1.1e+08,55000,2200,0.5,8.5e+07,5e+07,1.35e+08,109540,0.92949,NA
397,"XS",4,2,8.5e+07,2.5e+07,1.1e+08,54540,2182,0.5,8.5e+07,5e+07,1.35e+08,109540,0.92949,NA
397,"XS",5,1,1.35e+08,2.5e+07,1.6e+08,48750,1950,1,1.35e+08,2.5e+07,1.6e+08,48750,0.89009,NA
397,"XS",6,1,1.6e+08,2e+07,1.8e+08,34845,1742,0.5,1.6e+08,4e+07,2e+08,70388,0.90241,NA
397,"XS",6,2,1.6e+08,2e+07,1.8e+08,35543,1777,0.5,1.6e+08,4e+07,2e+08,70388,0.90241,NA
399,"UM",0,1,2e+06,1.5e+07,1.7e+07,125000,8333,1,2e+06,1.5e+07,1.7e+07,125000,NA,3674
399,"XS",1,1,1.5e+07,1e+07,2.5e+07,83300,8330,1,1.5e+07,1e+07,2.5e+07,83300,0.9996,3674
399,"XS",2,1,2.5e+07,1e+07,3.5e+07,70000,7000,1,2.5e+07,1e+07,3.5e+07,70000,0.84034,3674
399,"XS",3,1,3.5e+07,1e+07,4.5e+07,51000,5100,0.5,3.5e+07,2e+07,5.5e+07,102000,0.72857,3674
399,"XS",3,2,3.5e+07,1e+07,4.5e+07,51000,5100,0.5,3.5e+07,2e+07,5.5e+07,102000,0.72857,3674
399,"XS",4,1,5.5e+07,1.5e+07,7e+07,52500,3500,0.333,5.5e+07,4.5e+07,1e+08,157500,0.68627,3674
399,"XS",4,2,5.5e+07,1.5e+07,7e+07,52500,3500,0.333,5.5e+07,4.5e+07,1e+08,157500,0.68627,3674
399,"XS",4,3,5.5e+07,1.5e+07,7e+07,52500,3500,0.333,5.5e+07,4.5e+07,1e+08,157500,0.68627,3674
400,"UM",0,1,2e+06,1e+07,1.2e+07,79400,7940,1,2e+06,1e+07,1.2e+07,79400,NA,NA
400,"XS",1,1,1e+07,1.5e+07,2.5e+07,60000,4000,1,1e+07,1.5e+07,2.5e+07,60000,0.50378,NA
400,"XS",2,1,2.5e+07,2.5e+07,5e+07,57500,2300,0.5,2.5e+07,5e+07,7.5e+07,115000,0.575,NA
400,"XS",2,2,2.5e+07,2.5e+07,5e+07,57500,2300,0.5,2.5e+07,5e+07,7.5e+07,115000,0.575,NA
400,"XS",3,1,7.5e+07,2.5e+07,1e+08,42000,1680,1,7.5e+07,2.5e+07,1e+08,42000,0.73043,NA
401,"UM",0,1,1e+06,5e+06,6e+06,784125,156825,1,1e+06,5e+06,6e+06,784125,NA,8299
401,"XS",1,1,5e+06,1e+07,1.5e+07,601261,60126,1,5e+06,1e+07,1.5e+07,601261,0.3834,8299
402,"UM",0,1,2e+06,1e+07,1.2e+07,240000,24000,1,2e+06,1e+07,1.2e+07,240000,NA,7992
402,"XS",1,1,1e+07,1.5e+07,2.5e+07,134532,8969,1,1e+07,1.5e+07,2.5e+07,134532,0.3737,7992
402,"XS",2,1,2.5e+07,12500000,37500000,57500,4600,0.5,2.5e+07,2.5e+07,5e+07,115000,0.51289,7992
402,"XS",2,2,2.5e+07,12500000,37500000,57500,4600,0.5,2.5e+07,2.5e+07,5e+07,115000,0.51289,7992
402,"XS",3,1,5e+07,2.5e+07,7.5e+07,60221,2409,1,5e+07,2.5e+07,7.5e+07,60221,0.52366,7992
403,"UM",0,1,NA,1.5e+07,1.5e+07,532651,35510,1,NA,1.5e+07,1.5e+07,532651,NA,2824
403,"XS",1,1,1.5e+07,1e+07,2.5e+07,340000,34000,1,1.5e+07,1e+07,2.5e+07,340000,0.95747,2824
403,"XS",2,1,2.5e+07,1.5e+07,4e+07,387044,25803,1,2.5e+07,1.5e+07,4e+07,387044,0.75891,2824
403,"XS",3,1,4e+07,1e+07,5e+07,181956,18196,1,4e+07,1e+07,5e+07,181956,0.70518,2824
403,"XS",4,1,5e+07,1.5e+07,6.5e+07,229962,15331,1,5e+07,1.5e+07,6.5e+07,229962,0.84256,2824
403,"XS",5,1,6.5e+07,1.5e+07,8e+07,204000,13600,0.3,6.5e+07,5e+07,1.15e+08,680000,0.8871,2824
403,"XS",5,2,6.5e+07,7500000,72500000,102000,13600,0.15,6.5e+07,5e+07,1.15e+08,680000,0.8871,2824
403,"XS",5,3,6.5e+07,1.5e+07,8e+07,204000,13600,0.3,6.5e+07,5e+07,1.15e+08,680000,0.8871,2824
403,"XS",5,4,6.5e+07,5e+06,7e+07,68000,13600,0.1,6.5e+07,5e+07,1.15e+08,680000,0.8871,2824
403,"XS",5,5,6.5e+07,7500000,72500000,102000,13600,0.15,6.5e+07,5e+07,1.15e+08,680000,0.8871,2824
403,"XS",6,1,1.15e+08,1e+07,1.25e+08,97800,9780,0.22,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,2,1.15e+08,5e+06,1.2e+08,48900,9780,0.11,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,3,1.15e+08,1e+07,1.25e+08,97800,9780,0.22,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,4,1.15e+08,1e+07,1.25e+08,97800,9780,0.22,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,5,1.15e+08,7500000,122500000,73350,9780,0.165,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,6,1.15e+08,5e+05,115500000,48900,97800,0.011,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",6,7,1.15e+08,2500000,117500000,24450,9780,0.055,1.15e+08,45500000,160500000,489000,0.79024,2824
403,"XS",7,1,1.65e+08,7500000,172500000,72000,9600,0.3,1.65e+08,2.5e+07,1.9e+08,240000,0.89325,2824
403,"XS",7,2,1.65e+08,12500000,177500000,120000,9600,0.5,1.65e+08,2.5e+07,1.9e+08,240000,0.89325,2824
403,"XS",7,3,1.65e+08,5e+06,1.7e+08,48000,9600,0.2,1.65e+08,2.5e+07,1.9e+08,240000,0.89325,2824
403,"XS",8,1,1.9e+08,1e+07,2e+08,83025,8303,1,1.9e+08,1e+07,2e+08,83025,0.86484,2824
405,"UM",0,1,1e+06,5e+06,6e+06,1118031,223606,1,1e+06,5e+06,6e+06,1118031,NA,NA
405,"XS",1,1,6e+06,5e+06,1.1e+07,803581,160716,1,6e+06,5e+06,1.1e+07,803581,0.71875,NA
405,"XS",2,1,1.1e+07,5e+06,1.6e+07,465000,93000,1,1.1e+07,5e+06,1.6e+07,465000,0.57866,NA
405,"XS",3,1,1.6e+07,5e+06,2.1e+07,380000,76000,1,1.6e+07,5e+06,2.1e+07,380000,0.8172,NA
405,"XS",4,1,2.1e+07,5e+06,2.6e+07,225150,45030,1,2.1e+07,5e+06,2.6e+07,225150,0.5925,NA
407,"UM",0,1,1e+07,1e+07,2e+07,1868859,186886,1,1e+07,1e+07,2e+07,1868859,NA,8351
407,"XS",1,1,1e+07,1e+07,2e+07,1240000,124000,1,1e+07,1e+07,2e+07,1240000,0.66351,8351
407,"XS",2,1,2e+07,1.5e+07,3.5e+07,1111000,74067,1,2e+07,1.5e+07,3.5e+07,1111000,0.59731,8351
407,"XS",3,1,3.5e+07,1.5e+07,5e+07,841471,56098,1,3.5e+07,1.5e+07,5e+07,841471,0.7574,8351
407,"XS",4,1,5e+07,1.5e+07,6.5e+07,541314,36088,1,5e+07,1.5e+07,6.5e+07,541314,0.64329,8351
407,"XS",5,1,6.5e+07,1e+07,7.5e+07,290190,29019,1,6.5e+07,1e+07,7.5e+07,290190,0.80413,8351
407,"XS",6,1,7.5e+07,7500000,82500000,150220,20029,0.5,7.5e+07,1.5e+07,9e+07,300440,0.69021,8351
407,"XS",6,2,7.5e+07,7500000,82500000,150220,20029,0.5,7.5e+07,1.5e+07,9e+07,300440,0.69021,8351
409,"UM",0,1,3e+06,1e+07,1.3e+07,192016,19202,1,3e+06,1e+07,1.3e+07,192016,NA,NA
409,"XS",1,1,1e+07,1.5e+07,2.5e+07,99481,6632,1,1e+07,1.5e+07,2.5e+07,99481,0.34539,NA
409,"XS",2,1,2.5e+07,2.5e+07,5e+07,92000,3680,1,2.5e+07,2.5e+07,5e+07,92000,0.55488,NA
409,"XS",3,1,5e+07,2.5e+07,7.5e+07,59489,2380,0.5,5e+07,5e+07,1e+08,118978,0.64662,NA
409,"XS",3,2,5e+07,2.5e+07,7.5e+07,59489,2380,0.5,5e+07,5e+07,1e+08,118978,0.64662,NA
410,"UM",0,1,2e+06,1e+07,1.2e+07,199450,19945,1,2e+06,1e+07,1.2e+07,199450,NA,2082
410,"XS",1,1,1e+07,1e+07,2e+07,115000,11500,1,1e+07,1e+07,2e+07,115000,0.57659,2082
410,"XS",2,1,2e+07,1e+07,3e+07,63693,6369,1,2e+07,1e+07,3e+07,63693,0.55385,2082
410,"XS",3,1,3e+07,1e+07,4e+07,61186,6119,1,3e+07,1e+07,4e+07,61186,0.96064,2082
410,"XS",4,1,4e+07,1e+07,5e+07,45390,4539,1,4e+07,1e+07,5e+07,45390,0.74184,2082
410,"XS",5,1,5e+07,1e+07,6e+07,34542,3454,1,5e+07,1e+07,6e+07,34542,0.761,2082
414,"UM",0,1,3e+06,1e+07,1.3e+07,951661,95166,1,3e+06,1e+07,1.3e+07,951661,NA,3089
414,"XS",1,1,1e+07,1.5e+07,2.5e+07,478000,31867,1,1e+07,1.5e+07,2.5e+07,478000,0.33485,3089
414,"XS",2,1,2.5e+07,1.5e+07,4e+07,230098,15340,1,2.5e+07,1.5e+07,4e+07,230098,0.48138,3089
414,"XS",3,1,4e+07,1e+07,5e+07,82000,8200,1,4e+07,1e+07,5e+07,82000,0.53455,3089
417,"UM",0,1,1e+06,1e+07,1.1e+07,171465,17147,1,1e+06,1e+07,1.1e+07,171465,NA,5812
417,"XS",1,1,1e+07,1.5e+07,2.5e+07,74154,4944,1,1e+07,1.5e+07,2.5e+07,74154,0.28832,5812
417,"XS",2,1,2.5e+07,2.5e+07,5e+07,55226,2209,1,2.5e+07,2.5e+07,5e+07,55226,0.44685,5812
417,"XS",3,1,5e+07,2.5e+07,7.5e+07,40500,1620,1,5e+07,2.5e+07,7.5e+07,40500,0.73335,5812
418,"UM",0,1,NA,1e+07,1e+07,710522,71052,1,NA,1e+07,1e+07,710522,NA,3999
418,"XS",1,1,1e+07,7500000,17500000,267366,35649,0.3,1e+07,2.5e+07,3.5e+07,880973,0.49596,3999
418,"XS",1,2,1e+07,6500000,16500000,221642,34099,0.26,1e+07,2.5e+07,3.5e+07,880973,0.49596,3999
418,"XS",1,3,1e+07,5e+06,1.5e+07,178166,35633,0.2,1e+07,2.5e+07,3.5e+07,880973,0.49596,3999
418,"XS",1,4,1e+07,3500000,13500000,124716,35633,0.14,1e+07,2.5e+07,3.5e+07,880973,0.49596,3999
418,"XS",1,5,1e+07,2500000,12500000,89083,35633,0.1,1e+07,2.5e+07,3.5e+07,880973,0.49596,3999
418,"XS",2,1,3.5e+07,1e+07,4.5e+07,317298,31730,0.667,3.5e+07,1.5e+07,5e+07,469113,0.88749,3999
418,"XS",2,2,3.5e+07,5e+06,4e+07,151815,30363,0.333,3.5e+07,1.5e+07,5e+07,469113,0.88749,3999
418,"XS",3,1,5e+07,2.5e+07,7.5e+07,383557,15342,1,5e+07,2.5e+07,7.5e+07,383557,0.49057,3999
418,"XS",4,1,7.5e+07,1.5e+07,9e+07,196696,13113,1,7.5e+07,1.5e+07,9e+07,196696,0.8547,3999
418,"XS",5,1,9e+07,1e+07,1e+08,113314,11331,1,9e+07,1e+07,1e+08,113314,0.86413,3999
418,"XS",6,1,1e+08,1.5e+07,1.15e+08,145500,9700,0.2,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,2,1e+08,1.5e+07,1.15e+08,152048,10137,0.2,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,3,1e+08,1.5e+07,1.15e+08,145500,9700,0.2,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,4,1e+08,1e+07,1.1e+08,97000,9700,0.133,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,5,1e+08,7500000,107500000,76024,10137,0.1,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,6,1e+08,5e+06,1.05e+08,50683,10137,0.067,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,7,1e+08,5e+06,1.05e+08,48500,9700,0.067,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
418,"XS",6,8,1e+08,2500000,102500000,25341,10136,0.033,1e+08,7.5e+07,1.75e+08,740596,0.87144,3999
419,"UM",0,1,5e+06,2e+06,7e+06,570000,285000,1,5e+06,2e+06,7e+06,570000,NA,4959
419,"XS",1,1,7e+06,3e+06,1e+07,578919,192973,1,7e+06,3e+06,1e+07,578919,0.6771,4959
419,"XS",2,1,1e+07,5e+06,1.5e+07,670000,134000,1,1e+07,5e+06,1.5e+07,670000,0.6944,4959
420,"UM",0,1,2e+06,1e+07,1.2e+07,404200,40420,1,2e+06,1e+07,1.2e+07,404200,NA,3589
420,"XS",1,1,1e+07,1.5e+07,2.5e+07,181890,12126,1,1e+07,1.5e+07,2.5e+07,181890,0.3,3589
420,"XS",2,1,2.5e+07,1.5e+07,4e+07,79000,5267,1,2.5e+07,1.5e+07,4e+07,79000,0.43433,3589
420,"XS",3,1,4e+07,1e+07,5e+07,34180,3418,1,4e+07,1e+07,5e+07,34180,0.64899,3589
421,"UM",0,1,2e+06,1e+07,1.2e+07,646600,64660,1,2e+06,1e+07,1.2e+07,646600,NA,NA
421,"XS",1,1,1e+07,1.5e+07,2.5e+07,357717,23848,1,1e+07,1.5e+07,2.5e+07,357717,0.36882,NA
421,"XS",2,1,2.5e+07,12500000,37500000,162000,12960,0.5,2.5e+07,2.5e+07,5e+07,324000,0.54345,NA
421,"XS",2,2,2.5e+07,12500000,37500000,162000,12960,0.5,2.5e+07,2.5e+07,5e+07,324000,0.54345,NA
421,"XS",3,1,5e+07,2.5e+07,7.5e+07,195000,7800,1,5e+07,2.5e+07,7.5e+07,195000,0.60185,NA
424,"UM",0,1,4e+06,5e+06,9e+06,540000,108000,1,4e+06,5e+06,9e+06,540000,NA,NA
424,"XS",1,1,6e+06,4e+06,1e+07,610000,152500,1,6e+06,4e+06,1e+07,610000,1.41204,NA
424,"XS",2,1,1e+07,1e+07,2e+07,640000,64000,1,1e+07,1e+07,2e+07,640000,0.41967,NA
424,"XS",3,1,2e+07,1.5e+07,3.5e+07,750000,50000,1,2e+07,1.5e+07,3.5e+07,750000,0.78125,NA
424,"XS",4,1,3.5e+07,1.5e+07,5e+07,550000,36667,1,3.5e+07,1.5e+07,5e+07,550000,0.73333,NA
428,"UM",0,1,2e+06,1.5e+07,1.7e+07,227250,15150,1,2e+06,1.5e+07,1.7e+07,227250,NA,NA
428,"XS",1,1,2.5e+07,2.5e+07,5e+07,85000,3400,1,2.5e+07,2.5e+07,5e+07,85000,0.22442,NA
428,"XS",2,1,5e+07,2e+07,7e+07,59500,2975,0.364,5e+07,5.5e+07,1.05e+08,163611,0.87493,NA
428,"XS",2,2,5e+07,2.5e+07,7.5e+07,74361,2974,0.455,5e+07,5.5e+07,1.05e+08,163611,0.87493,NA
428,"XS",2,3,5e+07,1e+07,6e+07,29750,2975,0.182,5e+07,5.5e+07,1.05e+08,163611,0.87493,NA
428,"XS",3,1,1.2e+08,5e+06,1.25e+08,14500,2900,1,1.2e+08,5e+06,1.25e+08,14500,0.97487,NA
431,"UM",0,1,5e+06,5e+06,1e+07,907384,181477,1,5e+06,5e+06,1e+07,907384,NA,NA
431,"XS",1,1,5e+06,5e+06,1e+07,680000,136000,1,5e+06,5e+06,1e+07,680000,0.74941,NA
431,"XS",2,1,1e+07,1.5e+07,2.5e+07,665000,44333,1,1e+07,1.5e+07,2.5e+07,665000,0.32598,NA
431,"XS",3,1,2.5e+07,2.5e+07,5e+07,559198,22368,1,2.5e+07,2.5e+07,5e+07,559198,0.50454,NA
431,"XS",4,1,5e+07,2.5e+07,7.5e+07,325000,13000,1,5e+07,2.5e+07,7.5e+07,325000,0.58119,NA
431,"XS",5,1,7.5e+07,12500000,87500000,131401,10512,0.5,7.5e+07,2.5e+07,1e+08,262802,0.80862,NA
431,"XS",5,2,7.5e+07,12500000,87500000,131401,10512,0.5,7.5e+07,2.5e+07,1e+08,262802,0.80862,NA
431,"XS",6,1,1e+08,2.5e+07,1.25e+08,186600,7464,1,1e+08,2.5e+07,1.25e+08,186600,0.71004,NA
431,"XS",7,1,1.25e+08,2.5e+07,1.5e+08,135000,5400,1,1.25e+08,2.5e+07,1.5e+08,135000,0.72347,NA
431,"XS",8,1,1.5e+08,1.5e+07,1.65e+08,75750,5050,0.3,1.5e+08,5e+07,2e+08,252500,0.93519,NA
431,"XS",8,2,1.5e+08,12500000,162500000,63125,5050,0.25,1.5e+08,5e+07,2e+08,252500,0.93519,NA
431,"XS",8,3,1.5e+08,12500000,162500000,63125,5050,0.25,1.5e+08,5e+07,2e+08,252500,0.93519,NA
431,"XS",8,4,1.5e+08,1e+07,1.6e+08,50500,5050,0.2,1.5e+08,5e+07,2e+08,252500,0.93519,NA
433,"UM",0,1,NA,1e+07,1e+07,1400000,140000,1,NA,1e+07,1e+07,1400000,NA,NA
433,"XS",1,1,1e+07,1.5e+07,2.5e+07,7e+05,46667,1,1e+07,1.5e+07,2.5e+07,7e+05,0.33333,NA
433,"XS",2,1,2.5e+07,1.5e+07,4e+07,250000,16667,0.6,2.5e+07,2.5e+07,5e+07,450000,0.38571,NA
